Region,Customer,Trade Name,Street,House No.,PostalCode,City,State,Mobile No,Email ID
East,201847,RADHIKA ENTERPRISE,"NIL DUMKA ROAD, SURICHUA, Birbhum,",NIL,731223,RAMPURHAT,WEST BENGAL,9434021188,manoranjan@tidewaterindia.co.in
East,201847,RADHIKA ENTERPRISE,"NIL DUMKA ROAD, SURICHUA, Birbhum,",NIL,731223,RAMPURHAT,WEST BENGAL,9434021188,manoranjan@tidewaterindia.co.in
East,201865,DAS LUBRICATING CENTRE,Ward3 NEAR FIRE BRIGADE NISCHINTAPU,Ward3,731224,RAMPURHAT,WEST BENGAL,9734085485,daslubricatingcentre_201865@rediffmail.com
East,201930,SACHIN LUBES,"NIL SIMRAHI BAZAR, RAGHOPUR",NIL,852111,SUPAUL,BIHAR,9431411447,opsah@tidewaterindia.co.in
East,201930,SACHIN LUBES,"NIL SIMRAHI BAZAR, RAGHOPUR",NIL,852111,SUPAUL,BIHAR,9431411447,opsah@tidewaterindia.co.in
East,201975,KRISHNA AUTOMOBILES,NIL Hotel Swarg International N H 2,NIL,842001,MUZAFFARPUR,BIHAR,9431294656,shashi.bhushan@tidewaterindia.co.in
East,201975,KRISHNA AUTOMOBILES,NIL Hotel Swarg International N H 2,NIL,842001,MUZAFFARPUR,BIHAR,9431294656,shashi.bhushan@tidewaterindia.co.in
East,201980,RADHASWAMI LUBRICANTS,"FLATH/17/A PRANAMI MANDIR ROAD, Dar",FLATH/17/A,734001,SILIGURI,WEST BENGAL,9832034610,aniruddha@tidewaterindia.co.in
East,201980,RADHASWAMI LUBRICANTS,"FLATH/17/A PRANAMI MANDIR ROAD, Dar",FLATH/17/A,734001,SILIGURI,WEST BENGAL,9832034610,aniruddha@tidewaterindia.co.in
East,202015,SINGHANIA ENTERPRISES,"SHOP 22 RATAN PLAZA, VYAPAR VIHAR",SHOP 22,495001,BILASPUR,CHHATTISGARH,9039016518,gauravsinghania89@gmail.com
East,202141,"SMUBBPSS LTD, Paradeep","NIL SECTOR-21,FISHERY HARBOUR, PARA",NIL,754142,JAGATSINGHPUR,ODISHA,9178622188,gspattanaik@tidewaterindia.co.in
East,202141,"SMUBBPSS LTD, Paradeep","NIL SECTOR-21,FISHERY HARBOUR, PARA",NIL,754142,JAGATSINGHPUR,ODISHA,9178622188,gspattanaik@tidewaterindia.co.in
East,202166,BOTALDA MOTORS,"NIL GAUSHALA ROAD, KHARSIA",NIL,496661,RAIGARH,CHHATTISGARH,9826766096,botaldamotors@gmail.com
East,202181,MILESTONE MOTORS,"164 GROUND FLOOR, MILESTONE MOTORS,",164,786010,DIBRUGARH,ASSAM,3732381936,
East,202193,TATA COMERCIAL,"NIL GROUND FLOOR, TAJPUR ROAD, DHAR",NIL,848101,SAMASTIPUR,BIHAR,9430049407,mukesh.prasad@tidewaterindia.co.in
East,202193,TATA COMERCIAL,"NIL GROUND FLOOR, TAJPUR ROAD, DHAR",NIL,848101,SAMASTIPUR,BIHAR,9430049407,mukesh.prasad@tidewaterindia.co.in
East,202196,A H ENTERPRISES,"NIL ULAO, ULAO BMP ROAD",NIL,851134,BEGUSARAI,BIHAR,,rmegotia@gmail.com
East,202196,A H ENTERPRISES,"NIL ULAO, ULAO BMP ROAD",NIL,851134,BEGUSARAI,BIHAR,,rmegotia@gmail.com
East,202223,BEE KAY AUTOMOBILES,"N.K.DARRANGA, DARRANGA MELA",,781360,"B.T.A.D, Dist: BAKSA,",ASSAM,8134934664,bikashsikaria93@gmail.com
East,202237,PRAGAN MOTORS,"H no 204 GOENKA HOUSE, KAMAL DAL MI",H no 204,492011,RAIPUR,CHHATTISGARH,9826904461,praganmotors@gmail.com
East,202237,PRAGAN MOTORS,"H no 204 GOENKA HOUSE, KAMAL DAL MI",H no 204,492011,RAIPUR,CHHATTISGARH,9826904461,praganmotors@gmail.com
East,202242,BISWAKARMA  MACHINERY,"NIL PIRRORGARI  MORE,  SUKHADALI,",NIL,722150,BANKURA,WEST BENGAL,9749701006,biswakarmamachinerypmore@gmail.com
East,202243,RAM  KRISHNA  ENTERPRISE,"NIL CHAKKESHI,  SANKOA,  KHARAGPUR,",NIL,721301,PASCHIM MEDINIPUR,WEST BENGAL,7908813442,rajbhunia20@gmail.com
East,202244,PUJA MOTORS,"NIL S/O MURARI PRASAD SINGH, HASANP",NIL,811311,LAKHISARAI,BIHAR,9525242289,mukesh.prasad@tidewaterindia.co.in
East,202244,PUJA MOTORS,"NIL S/O MURARI PRASAD SINGH, HASANP",NIL,811311,LAKHISARAI,BIHAR,9525242289,mukesh.prasad@tidewaterindia.co.in
East,202245,S.K.AUTOMOBILES,"NIL L.B.ROAD, Dhemaji",NIL,787059,SILAPATHAR,ASSAM,9954875345,skautomobiles321@gmail.com
East,202245,S.K.AUTOMOBILES,"NIL L.B.ROAD, Dhemaji",NIL,787059,SILAPATHAR,ASSAM,9954875345,skautomobiles321@gmail.com
East,202260,VANDANA AGENCY,"NIL FRONT OF EXCISE OFFICE, RAIPUR",NIL,491335,BEMETARA,CHHATTISGARH,9669310396,Digeswar@tidewaterindia.co.in
East,202260,VANDANA AGENCY,"NIL FRONT OF EXCISE OFFICE, RAIPUR",NIL,491335,BEMETARA,CHHATTISGARH,9669310396,Digeswar@tidewaterindia.co.in
East,202263,M/S R C PAUL  TRADING  CO.,"NIL GOSAIBAZAR, CHANDRAKONA",NIL,721201,PASCHIM MEDINIPUR,WEST BENGAL,9933497624,rajkumarpaul7624@gmail.com
East,202263,M/S R C PAUL  TRADING  CO.,"NIL GOSAIBAZAR, CHANDRAKONA",NIL,721201,PASCHIM MEDINIPUR,WEST BENGAL,9933497624,rajkumarpaul7624@gmail.com
East,202265,M/S SABITA AUTOMOBILE,NIL SOUT ROW SOMONATH NAGAR 2ND LAN,NIL,760001,BERHAMPUR,ODISHA,8249317421,sabitaautomobiles1@gmail.com
East,202265,M/S SABITA AUTOMOBILE,NIL SOUT ROW SOMONATH NAGAR 2ND LAN,NIL,760001,BERHAMPUR,ODISHA,8249317421,sabitaautomobiles1@gmail.com
East,202271,M.P.S ENTERPRISES,"NIL ZERO MILE, NEAR BUS STAND",NIL,854311,Araria,BIHAR,9934829953,mpsenterprises20@gmail.com
East,202271,M.P.S ENTERPRISES,"NIL ZERO MILE, NEAR BUS STAND",NIL,854311,Araria,BIHAR,9934829953,mpsenterprises20@gmail.com
East,202277,M/S JAIN INDUSTRIAL TRADERS,"NIL CHAWANNI CHOWK,NANDANI ROAD, Du",NIL,490023,BHILAI,CHHATTISGARH,9826228400,raunak738@gmail.com
East,202277,M/S JAIN INDUSTRIAL TRADERS,"NIL CHAWANNI CHOWK,NANDANI ROAD, Du",NIL,490023,BHILAI,CHHATTISGARH,9826228400,raunak738@gmail.com
East,202279,GYANADA  ENTERPRISE,"NIL PALJHARI, SAKPARA, KHARAGPUR",NIL,721145,PASCHIM MEDINIPUR,WEST BENGAL,9002828420,fatik_s@yahoo.in
East,202280,BISWAKARMA TRACTOR & SPARE PARTS SH,"NIL KHATRA LIC ROAD, KHATRA",NIL,722140,BANKURA,WEST BENGAL,9932879883,sambhukht1@gmail.com
East,202282,M/S HAQUE  LUBRICANTS,"NIL MURARAI, COLLEGE ROAD",NIL,731219,BIRBHUM,WEST BENGAL,8250069350,ghoshsandip459@gmail.com
East,202289,GAAYATREE TRADING CO,"NIL GUJURATI PADA, HULURSINGHA",NIL,759122,ANGUL,ODISHA,9861012303,vijayge1@gmail.com
East,202289,GAAYATREE TRADING CO,"NIL GUJURATI PADA, HULURSINGHA",NIL,759122,ANGUL,ODISHA,9861012303,vijayge1@gmail.com
East,202296,GOEL ENTERPRISES,1 N.H. 31 REFINERY TOWNSHIP,1,851117,BEGUSARAI,BIHAR,9431211284,mukesh.prasad@tidewaterindia.co.in
East,202299,DINESH MOTORS,P1789/3168 GANDHINAGARPARA INDIAN O,P1789/3168,767001,BALANGIR,ODISHA,9124812216,aniruddha@tidewaterindia.co.in
East,202299,DINESH MOTORS,P1789/3168 GANDHINAGARPARA INDIAN O,P1789/3168,767001,BALANGIR,ODISHA,9124812216,aniruddha@tidewaterindia.co.in
East,202313,M/S R S OIL & CHEMICALS,"NIL KESHAWE,KESHAWE BARAUNI",NIL,851112,BEGUSARAI,BIHAR,7549740613,mukesh.prasad@tidewaterindia.co.in
East,202313,M/S R S OIL & CHEMICALS,"NIL KESHAWE,KESHAWE BARAUNI",NIL,851112,BEGUSARAI,BIHAR,7549740613,mukesh.prasad@tidewaterindia.co.in
East,202316,LH OIL,B 58 ZARKAWT,B 58,796001,AIZAWL,MIZORAM,7085532112,LH.OIL2018@GMAIL.COM
East,202316,LH OIL,B 58 ZARKAWT,B 58,796001,AIZAWL,MIZORAM,7085532112,LH.OIL2018@GMAIL.COM
East,202325,SHANTI ENTERPRISE,"NIL NAWABGANJ GALI NO -3, WARD-14",NIL,825301,HAZARIBAGH,JHARKHAND,7903699967,prabhatbikecare@gmail.com
East,202325,SHANTI ENTERPRISE,"NIL NAWABGANJ GALI NO -3, WARD-14",NIL,825301,HAZARIBAGH,JHARKHAND,7903699967,prabhatbikecare@gmail.com
East,202326,AGARWAL EARTH MOVERS,"NIL KHALARI BAZAR TAND, SUBHAS NAGA",NIL,829205,RANCHI,JHARKHAND,9693113095,joydeep@tidewaterindia.co.in
East,202328,MUKHARJEE MOTORS,"168/D WARD NO.3, BUS STAND PARA, NA",168/D,731220,BIRBHUM,WEST BENGAL,9732264818,
East,202332,MEET MOTORS,"NIL NOOR COMPOUND GAYA, KHAWAJA SHA",NIL,823001,GAYA,BIHAR,8294692493,manish.kumar@tidewaterindia.co.in
East,202332,MEET MOTORS,"NIL NOOR COMPOUND GAYA, KHAWAJA SHA",NIL,823001,GAYA,BIHAR,8294692493,manish.kumar@tidewaterindia.co.in
East,202345,M. S. TRADERS,"NIL NEAR BAWLI KUWA, BAIKUNTHPUR",NIL,496001,RAIGARH,CHHATTISGARH,9754037000,amanoj70@gmail.com
East,202357,P G ENGINE OIL,"NIL TALTALA MIAPARA, BHALUKA, P.S.-",NIL,741317,NADIA,WEST BENGAL,8371833492,amitb4105@gmail.com
East,202370,BIRBHUM  AUTOMOBILES,"NIL BAHINA MORE, MOLLARPUR",NIL,731216,BIRBHUM,WEST BENGAL,8656583184,bonyhossain796@gmail.com
East,202372,KHAN FABRICATION,"MEDICAL ROAD,JAJPUR TOWN",,755001,JAJPUR,ODISHA,9777118893,msharma@tidewaterindia.co.in
East,202372,KHAN FABRICATION,"MEDICAL ROAD,JAJPUR TOWN",,755001,JAJPUR,ODISHA,9777118893,msharma@tidewaterindia.co.in
East,202389,DURGA AUTO PARTS,"1 DAMODAR PETROL PUMP ROAD, Bastar",1,494001,JAGDALPUR,CHHATTISGARH,9424272789,durgaautoparts@rediffmail.com
East,202395,SHRI SHYAM ENTERPRISES,"QR-E/7 ARYA INKLEV, HASDEV BIHAR,Ja",QR-E/7,495668,JANJGIR,CHHATTISGARH,7000989562,ashunaila@gmail.com
East,202396,DURGA TRADING COMPANY,"NIL BAID COMPLEX, DALDAL SEONI ROAD",NIL,492001,RAIPUR,CHHATTISGARH,9424211228,dtcks228@gmail.com
East,202399,KANCHAN TRACTOR PARTS,NIL Saran,NIL,841311,GARKHA,BIHAR,9955970910,manish.kumar@tidewaterindia.co.in
East,202399,KANCHAN TRACTOR PARTS,NIL Saran,NIL,841311,GARKHA,BIHAR,9955970910,manish.kumar@tidewaterindia.co.in
East,202424,TRIMURTI AGENCY,NIL NH 31 SUBHASH CHOWK,NIL,851101,BEGUSARAI,BIHAR,8271141117,mukesh.prasad@tidewaterindia.co.in
East,202424,TRIMURTI AGENCY,NIL NH 31 SUBHASH CHOWK,NIL,851101,BEGUSARAI,BIHAR,8271141117,mukesh.prasad@tidewaterindia.co.in
East,202434,TARA  LUBRICANT,"179/2 ARGORA, GHATAL",179/2,721212,PASCHIM MEDINIPUR,WEST BENGAL,8016482966,soumenmanna.web@gmail.com
East,202443,SEN AND COMPANY,"NIL TILURI,SALTORA",NIL,722153,BANKURA,WEST BENGAL,9735345174,sennisant@gmail.com
East,202445,MAS ENTERPRISE,"NIL LALPUR PURBAPARA , CHAKDAHA",NIL,741222,NADIA,WEST BENGAL,7001163127,
East,202458,N K SINHA,"NIL BELA VIHAR, BELA ROAD",NIL,842005,MUZAFFARPUR,BIHAR,7296029431,shashi.bhushan@tidewaterindia.co.in
East,202458,N K SINHA,"NIL BELA VIHAR, BELA ROAD",NIL,842005,MUZAFFARPUR,BIHAR,7296029431,shashi.bhushan@tidewaterindia.co.in
East,202461,SANJAY CYCLE MART,"NIL PODIA ROAD, KALIMELA",NIL,764047,MALKANGIRI,ODISHA,8018178021,msharma@tidewaterindia.co.in
East,202461,SANJAY CYCLE MART,"NIL PODIA ROAD, KALIMELA",NIL,764047,MALKANGIRI,ODISHA,8018178021,msharma@tidewaterindia.co.in
East,202464,TSM ENTERPRISE,FLAT . 16  FLAT NO.16 GAYATRI NAGAR,FLAT . 16,835210,KHUNTI,JHARKHAND,7759054042,mantukumar20011994@gmail.com
East,202464,TSM ENTERPRISE,FLAT . 16  FLAT NO.16 GAYATRI NAGAR,FLAT . 16,835210,KHUNTI,JHARKHAND,7759054042,mantukumar20011994@gmail.com
East,202465,PRAGYAN ENTERPRISE,"NIL N.S ROAD, ISLAMPUR, Uttar Dinaj",NIL,733202,UTTAR DINAJPUR,WEST BENGAL,8670229968,
East,202467,M/S. DEBASIS MOHANTY,"EL-120 BASANTI COLONY,",EL-120,769012,SUNDARGARH,ODISHA,7008618097,debasism58@gmail.com
East,202469,NEW RANDHIR ENTERPRISES,"NIL dumra road, rajopatti,",NIL,843302,Sitamarhi,BIHAR,9934667963,shashi.bhushan@tidewaterindia.co.in
East,202469,NEW RANDHIR ENTERPRISES,"NIL dumra road, rajopatti,",NIL,843302,Sitamarhi,BIHAR,9934667963,shashi.bhushan@tidewaterindia.co.in
East,202471,HANUMANJI ENTERPRISE,"NIL HANDA, BANGRIPOSI",NIL,757032,MAYURBHANJ,ODISHA,6371770814,aniruddha@tidewaterindia.co.in
East,202471,HANUMANJI ENTERPRISE,"NIL HANDA, BANGRIPOSI",NIL,757032,MAYURBHANJ,ODISHA,6371770814,aniruddha@tidewaterindia.co.in
East,202474,NEW SAWHNEY LUBRICANTS,"JC/3-D-E-2 SAWHNEY BHAWAN, JHANDA C",JC/3-D-E-2,829122,RAMGARH,JHARKHAND,9470934554,joydeep@tidewaterindia.co.in
East,202474,NEW SAWHNEY LUBRICANTS,"JC/3-D-E-2 SAWHNEY BHAWAN, JHANDA C",JC/3-D-E-2,829122,RAMGARH,JHARKHAND,9470934554,joydeep@tidewaterindia.co.in
East,202477,JAIN TRADERS,"NIL holding no-358, ward no-4, nalh",NIL,731243,BIRBHUM,WEST BENGAL,9732934715,mukeshbardia121@gmail.com
East,202483,K. N. CAR CARE,"NIL  RAIGARH ROAD, PATHALGAON",NIL,496118,JASHPUR,CHHATTISGARH,,amanmittal2298@gmail.com
East,202490,VRJ ENTERPRISE,"NIL DALTONGANJ, NIMIYA,Palamu",NIL,822101,DALTONGANJ,JHARKHAND,7992464101,
East,202506,MAHAVIR ENTERPRISES,"984 KALI MANDIR,PANDARPALLA ,B POLY",984,828104,DHANBAD,JHARKHAND,7654466289,joydeep@tidewaterindia.co.in
East,202508,DURGA AUTOMOBILES,"NIL WARD NO 14,BARADWAR ROAD,SAKTI",NIL,495689,JANJGIR,CHHATTISGARH,7000842775,ygoyalsakti@gmail.com
East,202512,SYSTEM INFRA AND COMPANY,"NIL AROPUR, AMARPUR",NIL,801117,Patna,BIHAR,9699666892,veedol.patna@gmail.com
East,202512,SYSTEM INFRA AND COMPANY,"NIL AROPUR, AMARPUR",NIL,801117,Patna,BIHAR,9699666892,veedol.patna@gmail.com
East,202514,S. TYRES & BATTERY,"NIL BARA MURI, NEAR BUS STAND",NIL,835102,RANCHI,JHARKHAND,7004780654,
East,202516,ZEENAT ENTERPRISES,"NIL BELTU, PS KEREDARI",NIL,825311,HAZARIBAGH,JHARKHAND,7761027952,
East,202517,AHMED ENTERPRISE,"445 PACHAMI MORE, KAPASDANGA",445,731216,BIRBHUM,WEST BENGAL,9434020363,skshamimahmed46@gmail.com
East,202521,SAI AUTOMOBILES,"NIL BENACHITY, NACHAN ROAD,",NIL,713213,DURGAPUR,WEST BENGAL,8768675512,ullas.g@gmail.com
East,202522,KUHELI AUTO,183 TANTI ARABINDA NAGAR SEC 1 PO H,183,713335,EAST BURDWAN,WEST BENGAL,7903902619,kuheliauto.321@gmail.com
East,202528,AYUSH AGRO AGENCY,"P694/3568 MOUZA, SINDURPANK,MANESWA",P694/3568,768005,SAMBALPUR,ODISHA,9937103758,anjali25483@Gmail.com
East,202529,4 x 4 AUTOMOBILES,"NIL Vyaparvihar, viyapar vihar",NIL,495001,BILASPUR,CHHATTISGARH,9406278840,pawansharmamdgr@gmail.com
East,202530,MANGLAM SHREE TRADERS,NIL WARD NO -28 BALUA TAL NEAR CHAN,NIL,845401,EAST CHAMPARAN,BIHAR,9717623123,shashi.bhushan@tidewaterindia.co.in
East,202530,MANGLAM SHREE TRADERS,NIL WARD NO -28 BALUA TAL NEAR CHAN,NIL,845401,EAST CHAMPARAN,BIHAR,9717623123,shashi.bhushan@tidewaterindia.co.in
East,202531,BALAJI TRADING COMPANY,"NIL Bijulia, Jara Tola,MAIN ROAD",NIL,829122,Ramgarh,JHARKHAND,8709618073,
East,202535,JAI SHREE KRISHNA ENTERPRISES,"NIL DHAMTARI ROAD,NEW SUBHASH NAGAR",NIL,492001,Raipur,CHHATTISGARH,9826411700,gupta.deepak1806@gmail.com
East,202537,ANNAPURNA MACHINERY,"NO 8 TO 9, MAIN ROAD,OLD BUS STAND,","NO 8 TO 9,",816107,PAKUR,JHARKHAND,9756232434,
East,202538,M/S ARIHANT LUBE,"NIL MAHARANA PRATAP CHOWK, JHUMRI T",NIL,825409,Koderma,JHARKHAND,9304601300,
East,202540,MAA DURGA ENTERPRISES,"KH. NO-839 PLOT NUMBER- 1330,KARAN",KH. NO-839,761200,"Gajapati,",ODISHA,9348290144,gspattanaik@tidewaterindia.co.in
East,202540,MAA DURGA ENTERPRISES,"KH. NO-839 PLOT NUMBER- 1330,KARAN",KH. NO-839,761200,"Gajapati,",ODISHA,9348290144,gspattanaik@tidewaterindia.co.in
East,202541,YELLOW MACHINERIES CENTRE,"NIL NAGAMAPAL LAMABAM LEIKAI,",NIL,795001,"IMPHAL,",MANIPUR,7005290989,romeshs94@gmail.com
East,202542,GOURENDRA MOTORS PRIVATE LIMITED,"NIL BOUNSI ROAD, ALIGANJ",NIL,812005,BHAGALPUR,BIHAR,9431213357,opsah@tidewaterindia.co.in
East,202542,GOURENDRA MOTORS PRIVATE LIMITED,"NIL BOUNSI ROAD, ALIGANJ",NIL,812005,BHAGALPUR,BIHAR,9431213357,opsah@tidewaterindia.co.in
East,202543,THAKURGANJ MOBIL CENTRE,"NIL PETROL PUMP CHOWK,THAKURGANJ",NIL,855116,Kishanganj,BIHAR,9430222458,ratnesh2610@gmail.com
East,202544,PAWAN MACHINERY STORE,"NIL MOLVI TOLA, NEAR UMA CINEMA,",NIL,854311,"ARARIA,",BIHAR,6201524265,
East,202547,BANKURA  EARTHMOVING  PARTS.,"NIL BESIDE DUTTA OPTICALS, KERANIBA",NIL,722101,Bankura,WEST BENGAL,7001774302,partsearthmoving@gmail.com
East,202550,M/S RAJESH KUMAR,"2 no town H/O Rekha Sharma,",2 no town,822101,"Daltonganj,",JHARKHAND,9431170725,
East,202552,Sunderam Automobiles,"1 GROUND, PATHAK KATRA,GANGA BRIDGE",1,802101,BUXAR,BIHAR,9450589438,atmeshmis05@gmail.com
East,202554,M/S UTKAL AGRO INTERNATIONAAL,"00 JAGANNATH ROAD, MEENA BAZAR",0,759001,"DHENKANAL,",ODISHA,9437452159,utkalagrointernationaal@gmail.com
East,202556,SRI VENKATESWARA ENTERPRISES,"NIL A.KATAPALI, N.H-6,",NIL,768006,"SAMBALPUR,",ODISHA,9439879999,
East,202562,H.M.AUTOMOBILES,"DURGA NAGAR PT-IV, P.O. - UDHARBOND",,788030,Cachar,ASSAM,7002470374,gayanaloy@gmail.com
East,202567,MONDAL MACHINARY,"NIL PATHARCHAL, HARINSINGHA, MD. BA",NIL,731216,BIRBHUM,WEST BENGAL,9732173924,atanushiuli@gmail.com
East,200405,R. K. & SONS,"NIL  DUMRA ROAD, SITAMARHI",NIL,843302,SITAMARHI,BIHAR,9431248512,sonsrk654@yahoo.com
East,200936,SHIV MACHINARY,"NIL MAIN ROAD GOUSHALA CHOWK, MADHE",NIL,852122,MURLIGANJ,BIHAR,7250146568,opsah@tidewaterindia.co.in
East,200936,SHIV MACHINARY,"NIL MAIN ROAD GOUSHALA CHOWK, MADHE",NIL,852122,MURLIGANJ,BIHAR,7250146568,opsah@tidewaterindia.co.in
East,201098,NEW BIHAR AUTOMOBILES,"NIL Rajopatti, Dumra Road",NIL,843302,SITAMARHI,BIHAR,9431253986,nawbiharautomobiles@redffmail.com
East,201370,ALLUWALIA AUTOMOBILES,"Plot No392  Khata-29, Ward No.9, Ho",Plot No392,758035,BARBIL,ODISHA,9658367683,ahluwalia.automobile@gmail.com
East,201386,PREETAM ENTERPRISE,,,761201,PARALAKHEMUNDI,ODISHA,9437139897,preetamenterprises@gmail.com
East,201386,PREETAM ENTERPRISE,,,761201,PARALAKHEMUNDI,ODISHA,9437139897,preetamenterprises@gmail.com
East,201772,M/S NAW KRISHNA ENTERPRISES,"NIL Anwarpur chowk, Vaishali",NIL,844101,HAJIPUR,BIHAR,9973214494,shashi.bhushan@tidewaterindia.co.in
East,201772,M/S NAW KRISHNA ENTERPRISES,"NIL Anwarpur chowk, Vaishali",NIL,844101,HAJIPUR,BIHAR,9973214494,shashi.bhushan@tidewaterindia.co.in
East,201814,M/S PAWAN MACHINERY,"NIL NEAR UMA CINEMA, MAIN ROAD",NIL,854311,ARARIA,BIHAR,8757157400,
East,201985,M/S BISWANATH AGARWALA,NIL LOHAPUR,NIL,731237,BIRBHUM,WEST BENGAL,9733388678,bna.lube@gmail.com
East,201993,M/S SRS DISTRIBUTORS,"BESIDE HIDUSTAN PRINTERS,KRISHNA NA",,495001,BILASPUR,CHHATTISGARH,9425226602,rajuajay123@gmail.com
East,202058,RAJAN AUTO PARTS,"NIL NEAR OM PETROL PUMP,N.H-2, BY P",NIL,824101,AURANGABAD,BIHAR,9955812086,rajanautoparts0414@gmai.com
East,202206,OM TRADERS,"NIL WARD NO 09, PAPRAUR",NIL,851210,BEGUSARAI,BIHAR,,
East,202219,M/S KHANDELWAL ENTERPRISES,"NIL K.C CIRCLE, BARUNI ROAD, BARIPA",NIL,757001,MAYURBHANJ,ODISHA,9338764842,khandelwalenterprises254025@gmail.com
East,202232,M/S LUBOL ENTERPRISES,NIL BELOW PUNJAB NATIONAL BANK GR F,NIL,795001,IMPHAL,MANIPUR,9774216164,luboltraders@gmail.com
East,202286,MAA MANSHA ENTERPRISE,"339 SUBHASPALLY, A.C. ROAD, BURNPUR",339,713325,BARDHAMAN,WEST BENGAL,9933819689,sangupta_amiya@rediffmail.com
East,202366,KHANDELWALLA AUTO PARTS,"BARUNI ROAD, K.C.CIRCLE",,757001,MAYURBHANJA,ODISHA,9338764842,khandelwalautoparts@rediffmail.com
East,202368,BALAJI ENTERPRISE HUF,"NIL BANIK BHAWAN, P. N ROAD",NIL,736101,COOCH BEHAR,WEST BENGAL,9635669999,aniruddha@tidewaterindia.co.in
East,202368,BALAJI ENTERPRISE HUF,"NIL BANIK BHAWAN, P. N ROAD",NIL,736101,COOCH BEHAR,WEST BENGAL,9635669999,aniruddha@tidewaterindia.co.in
East,202377,MAA  FUTTARA  AUTO  SERVICING,1 LABPUR,1,731303,BIRBHUM,WEST BENGAL,9434149138,
East,202404,MAA TYRES,NIL SAHARKOL,NIL,816107,PAKUR,JHARKHAND,9973459911,vaibhatyres5414@gmail.com
East,202410,R K ENTERPRISES,"NIL DUMRA ROAD, OPP GANESH PETROL P",NIL,843302,SITAMARHI,BIHAR,9472500275,rkenterprises1568@gmail.com
East,202410,R K ENTERPRISES,"NIL DUMRA ROAD, OPP GANESH PETROL P",NIL,843302,SITAMARHI,BIHAR,9472500275,rkenterprises1568@gmail.com
East,202451,A. K. BROTHERS,NIL Opp sharma hotel- pandey market,NIL,845401,EAST CHAMPARAN,BIHAR,7992275020,rajusavsol.pandey@gmail.com
East,202482,AUTO HUB,"1 NEW GODOWN, KOTWALI",1,823001,GAYA,BIHAR,7004145303,manish.kumar@tidewaterindia.co.in
East,202487,MAA BANDURGA AUTO,NIL SAPTAH MAIN ROAD,NIL,847211,MADHUBANI,BIHAR,9006505248,MAABANDURGASONALIKA@GMAIL.COM
East,202488,B. K. AUTO PARTS,"45  BELHAR, SAHEBGANJ",45,813202,BANKA,BIHAR,9570542134,bkauto85@gmail.com
East,202492,RINA  MOTOR,"NIL DANGRA, PINGLA",NIL,721140,PASCHIM MEDINIPUR,WEST BENGAL,9833815571,
East,202507,VINAYAK AUTOMOBILES,"NIL BARADWAR ROAD, SAKTI,",NIL,495689,JANJGIR,CHHATTISGARH,7415467299,gavelsharad@gmail.com
East,202533,J.N MOTORS,"PN-4932 KHATA NO-929/3872,TURANGA",PN-4932,759123,ANGUL,ODISHA,7008698739,basantipvt.service@gmail.com
